automaton_id,module,classification,state_register,state_encoding,clock,reset,moore_mealy_drawing_style,current_state_or_mode,transition_guard_or_signal,next_state_or_update,micro_op_or_control_effect,g3_transition_row_id,source_path,source_locator
CE-GEMM-DOT-STREAM[0..7],vit_fp16_dot_stream_csa_nodsp,implicit,s0_valid; s1_valid; s2_valid; f0_valid; f1_valid; f2_valid; out_valid; accumulator_term_count; accumulator_sum; accumulator_carry; accumulator_nan; accumulator_pos_inf; accumulator_neg_inf; accumulator_subnormal_flushed; accumulator_alignment_error; accumulator_length_error,EMPTY/PIPELINED/ACCUMULATING/OUTPUT,clk,rst_n (synchronous active-low),Implicit protocol automaton — không nên ép thành Moore hoặc Mealy thuần; vẽ theo mode/occupancy/valid tracker + guard. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,Output hold / out,"out_valid<=f2_valid; when f2 valid latch data/flags. If out_valid and not ready, global hold preserves this and all upstream state. TLAST output is constant one.","out_valid<=f2_valid; when f2 valid latch data/flags. If out_valid and not ready, global hold preserves this and all upstream state. TLAST output is constant one.",s0_valid; s1_valid; s2_valid; f0_valid; f1_valid; f2_valid; out_valid; accumulator_term_count; accumulator_sum; accumulator_carry; accumulator_nan; accumulator_pos_inf; accumulator_neg_inf; accumulator_subnormal_flushed; accumulator_alignment_error; accumulator_length_error,CE_GEMM_DOT_STREAM:L36,rtl/leaf/fp16/vit_fp16_dot_stream_csa_nodsp.sv,"L48; Output hold / out; guard=out_valid<=f2_valid; when f2 valid latch data/flags. If out_valid and not ready, global hold preserves this and all upstream state. TLAST output is constant one.; target=out_valid<=f2_valid; when f2 valid latch data/flags. If out_valid and not ready, global hold preserves this and all upstream state. TLAST output is constant one."
CE-GEMM-RESULT-FIFO,vit_gemm_result_fifo,implicit,read_pointer_q; write_pointer_q; count_q; entry_memory,EMPTY/PARTIAL/FULL,clk,rst (synchronous active-high); flush_i active-high,Implicit protocol automaton — không nên ép thành Moore hoặc Mealy thuần; vẽ theo mode/occupancy/valid tracker + guard. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,EMPTY(0),no fires hold,POST_EDGE: no fires hold,read_pointer_q; write_pointer_q; count_q; entry_memory,CE_GEMM_RESULT_FIFO:L27,rtl/blocks/gemm/vit_gemm_result_fifo.sv,L62; EMPTY(0); guard=no fires hold; target=POST_EDGE: no fires hold
CE-GEMM-RESULT-FIFO,vit_gemm_result_fifo,implicit,read_pointer_q; write_pointer_q; count_q; entry_memory,EMPTY/PARTIAL/FULL,clk,rst (synchronous active-high); flush_i active-high,Implicit protocol automaton — không nên ép thành Moore hoặc Mealy thuần; vẽ theo mode/occupancy/valid tracker + guard. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,EMPTY(0),"push only writes tail, toggles write pointer,count=1.","POST_EDGE: push only writes tail, toggles write pointer,count=1.",read_pointer_q; write_pointer_q; count_q; entry_memory,CE_GEMM_RESULT_FIFO:L27,rtl/blocks/gemm/vit_gemm_result_fifo.sv,"L62; EMPTY(0); guard=push only writes tail, toggles write pointer,count=1.; target=POST_EDGE: push only writes tail, toggles write pointer,count=1."
CE-GEMM-RESULT-FIFO,vit_gemm_result_fifo,implicit,read_pointer_q; write_pointer_q; count_q; entry_memory,EMPTY/PARTIAL/FULL,clk,rst (synchronous active-high); flush_i active-high,Implicit protocol automaton — không nên ép thành Moore hoặc Mealy thuần; vẽ theo mode/occupancy/valid tracker + guard. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,EMPTY(0),Pop cannot fire.,POST_EDGE: Pop cannot fire.,read_pointer_q; write_pointer_q; count_q; entry_memory,CE_GEMM_RESULT_FIFO:L27,rtl/blocks/gemm/vit_gemm_result_fifo.sv,L62; EMPTY(0); guard=Pop cannot fire.; target=POST_EDGE: Pop cannot fire.
CE-GEMM-RESULT-FIFO,vit_gemm_result_fifo,implicit,read_pointer_q; write_pointer_q; count_q; entry_memory,EMPTY/PARTIAL/FULL,clk,rst (synchronous active-high); flush_i active-high,Implicit protocol automaton — không nên ép thành Moore hoặc Mealy thuần; vẽ theo mode/occupancy/valid tracker + guard. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,ONE(1),push only -> count2/write toggle,POST_EDGE: push only -> count2/write toggle,read_pointer_q; write_pointer_q; count_q; entry_memory,CE_GEMM_RESULT_FIFO:L28,rtl/blocks/gemm/vit_gemm_result_fifo.sv,L62; ONE(1); guard=push only -> count2/write toggle; target=POST_EDGE: push only -> count2/write toggle
CE-GEMM-RESULT-FIFO,vit_gemm_result_fifo,implicit,read_pointer_q; write_pointer_q; count_q; entry_memory,EMPTY/PARTIAL/FULL,clk,rst (synchronous active-high); flush_i active-high,Implicit protocol automaton — không nên ép thành Moore hoặc Mealy thuần; vẽ theo mode/occupancy/valid tracker + guard. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,ONE(1),pop only -> count0/read toggle,POST_EDGE: pop only -> count0/read toggle,read_pointer_q; write_pointer_q; count_q; entry_memory,CE_GEMM_RESULT_FIFO:L28,rtl/blocks/gemm/vit_gemm_result_fifo.sv,L62; ONE(1); guard=pop only -> count0/read toggle; target=POST_EDGE: pop only -> count0/read toggle
CE-GEMM-RESULT-FIFO,vit_gemm_result_fifo,implicit,read_pointer_q; write_pointer_q; count_q; entry_memory,EMPTY/PARTIAL/FULL,clk,rst (synchronous active-high); flush_i active-high,Implicit protocol automaton — không nên ép thành Moore hoặc Mealy thuần; vẽ theo mode/occupancy/valid tracker + guard. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,ONE(1),"both -> overwrite old tail slot, toggle both,count holds1","POST_EDGE: both -> overwrite old tail slot, toggle both,count holds1",read_pointer_q; write_pointer_q; count_q; entry_memory,CE_GEMM_RESULT_FIFO:L28,rtl/blocks/gemm/vit_gemm_result_fifo.sv,"L62; ONE(1); guard=both -> overwrite old tail slot, toggle both,count holds1; target=POST_EDGE: both -> overwrite old tail slot, toggle both,count holds1"
CE-GEMM-RESULT-FIFO,vit_gemm_result_fifo,implicit,read_pointer_q; write_pointer_q; count_q; entry_memory,EMPTY/PARTIAL/FULL,clk,rst (synchronous active-high); flush_i active-high,Implicit protocol automaton — không nên ép thành Moore hoặc Mealy thuần; vẽ theo mode/occupancy/valid tracker + guard. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,ONE(1),neither hold.,POST_EDGE: neither hold.,read_pointer_q; write_pointer_q; count_q; entry_memory,CE_GEMM_RESULT_FIFO:L28,rtl/blocks/gemm/vit_gemm_result_fifo.sv,L62; ONE(1); guard=neither hold.; target=POST_EDGE: neither hold.
CE-GEMM-RESULT-FIFO,vit_gemm_result_fifo,implicit,read_pointer_q; write_pointer_q; count_q; entry_memory,EMPTY/PARTIAL/FULL,clk,rst (synchronous active-high); flush_i active-high,Implicit protocol automaton — không nên ép thành Moore hoặc Mealy thuần; vẽ theo mode/occupancy/valid tracker + guard. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,FULL(2),no pop: push cannot fire and state holds.,POST_EDGE: no pop: push cannot fire and state holds.,read_pointer_q; write_pointer_q; count_q; entry_memory,CE_GEMM_RESULT_FIFO:L29,rtl/blocks/gemm/vit_gemm_result_fifo.sv,L62; FULL(2); guard=no pop: push cannot fire and state holds.; target=POST_EDGE: no pop: push cannot fire and state holds.
CE-GEMM-RESULT-FIFO,vit_gemm_result_fifo,implicit,read_pointer_q; write_pointer_q; count_q; entry_memory,EMPTY/PARTIAL/FULL,clk,rst (synchronous active-high); flush_i active-high,Implicit protocol automaton — không nên ép thành Moore hoặc Mealy thuần; vẽ theo mode/occupancy/valid tracker + guard. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,FULL(2),Pop only -> count1/read toggle.,POST_EDGE: Pop only -> count1/read toggle.,read_pointer_q; write_pointer_q; count_q; entry_memory,CE_GEMM_RESULT_FIFO:L29,rtl/blocks/gemm/vit_gemm_result_fifo.sv,L62; FULL(2); guard=Pop only -> count1/read toggle.; target=POST_EDGE: Pop only -> count1/read toggle.
CE-GEMM-RESULT-FIFO,vit_gemm_result_fifo,implicit,read_pointer_q; write_pointer_q; count_q; entry_memory,EMPTY/PARTIAL/FULL,clk,rst (synchronous active-high); flush_i active-high,Implicit protocol automaton — không nên ép thành Moore hoặc Mealy thuần; vẽ theo mode/occupancy/valid tracker + guard. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,FULL(2),"Pop+push -> atomically consume old head and write new tail, toggle both,count holds2.","POST_EDGE: Pop+push -> atomically consume old head and write new tail, toggle both,count holds2.",read_pointer_q; write_pointer_q; count_q; entry_memory,CE_GEMM_RESULT_FIFO:L29,rtl/blocks/gemm/vit_gemm_result_fifo.sv,"L62; FULL(2); guard=Pop+push -> atomically consume old head and write new tail, toggle both,count holds2.; target=POST_EDGE: Pop+push -> atomically consume old head and write new tail, toggle both,count holds2."
CE-GEMM-RESULT-FIFO,vit_gemm_result_fifo,implicit,read_pointer_q; write_pointer_q; count_q; entry_memory,EMPTY/PARTIAL/FULL,clk,rst (synchronous active-high); flush_i active-high,Implicit protocol automaton — không nên ép thành Moore hoặc Mealy thuần; vẽ theo mode/occupancy/valid tracker + guard. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,illegal 3,count update still +/-/hold,POST_EDGE: count update still +/-/hold,read_pointer_q; write_pointer_q; count_q; entry_memory,CE_GEMM_RESULT_FIFO:L30,rtl/blocks/gemm/vit_gemm_result_fifo.sv,L62; illegal 3; guard=count update still +/-/hold; target=POST_EDGE: count update still +/-/hold
CE-GEMM-RESULT-FIFO,vit_gemm_result_fifo,implicit,read_pointer_q; write_pointer_q; count_q; entry_memory,EMPTY/PARTIAL/FULL,clk,rst (synchronous active-high); flush_i active-high,Implicit protocol automaton — không nên ép thành Moore hoặc Mealy thuần; vẽ theo mode/occupancy/valid tracker + guard. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,illegal 3,only reset/flush guarantees recovery.,POST_EDGE: only reset/flush guarantees recovery.,read_pointer_q; write_pointer_q; count_q; entry_memory,CE_GEMM_RESULT_FIFO:L30,rtl/blocks/gemm/vit_gemm_result_fifo.sv,L62; illegal 3; guard=only reset/flush guarantees recovery.; target=POST_EDGE: only reset/flush guarantees recovery.
CE-GEMM-RESULT-FIFO,vit_gemm_result_fifo,implicit,read_pointer_q; write_pointer_q; count_q; entry_memory,EMPTY/PARTIAL/FULL,clk,rst (synchronous active-high); flush_i active-high,Implicit protocol automaton — không nên ép thành Moore hoặc Mealy thuần; vẽ theo mode/occupancy/valid tracker + guard. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,illegal 3,Simulation-only fatal reports count>2,POST_EDGE: Simulation-only fatal reports count>2,read_pointer_q; write_pointer_q; count_q; entry_memory,CE_GEMM_RESULT_FIFO:L30,rtl/blocks/gemm/vit_gemm_result_fifo.sv,L62; illegal 3; guard=Simulation-only fatal reports count>2; target=POST_EDGE: Simulation-only fatal reports count>2
CE-GEMM-RESULT-FIFO,vit_gemm_result_fifo,implicit,read_pointer_q; write_pointer_q; count_q; entry_memory,EMPTY/PARTIAL/FULL,clk,rst (synchronous active-high); flush_i active-high,Implicit protocol automaton — không nên ép thành Moore hoặc Mealy thuần; vẽ theo mode/occupancy/valid tracker + guard. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,illegal 3,no synthesized error flag.,POST_EDGE: no synthesized error flag.,read_pointer_q; write_pointer_q; count_q; entry_memory,CE_GEMM_RESULT_FIFO:L30,rtl/blocks/gemm/vit_gemm_result_fifo.sv,L62; illegal 3; guard=no synthesized error flag.; target=POST_EDGE: no synthesized error flag.
CE-GEMM-DUAL-MODE,vit_gemm_dual_mode_array,implicit,mode_fp16_q; packed_without_fp16_q; legacy_unavailable_q,IDLE/FP16/REJECT,clk,rst (synchronous active-high),Implicit protocol automaton — không nên ép thành Moore hoặc Mealy thuần; vẽ theo mode/occupancy/valid tracker + guard. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,QUIET/legacy-mode-bit=0,reset or no prior FP16 start; reject flags zero.,reset or no prior FP16 start; reject flags zero.,mode_fp16_q; packed_without_fp16_q; legacy_unavailable_q,CE_GEMM_DUAL_MODE:L23,rtl/blocks/gemm/vit_gemm_dual_mode_array.sv,L94; QUIET/legacy-mode-bit=0; guard=reset or no prior FP16 start; reject flags zero.; target=reset or no prior FP16 start; reject flags zero.
CE-GEMM-DUAL-MODE,vit_gemm_dual_mode_array,implicit,mode_fp16_q; packed_without_fp16_q; legacy_unavailable_q,IDLE/FP16/REJECT,clk,rst (synchronous active-high),Implicit protocol automaton — không nên ép thành Moore hoặc Mealy thuần; vẽ theo mode/occupancy/valid tracker + guard. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,FP16_SELECTED,start with cfg_fp16_enable=1; latch mode=1. Packed flag may be 0 or 1.,start with cfg_fp16_enable=1; latch mode=1. Packed flag may be 0 or 1.,mode_fp16_q; packed_without_fp16_q; legacy_unavailable_q,CE_GEMM_DUAL_MODE:L24,rtl/blocks/gemm/vit_gemm_dual_mode_array.sv,L94; FP16_SELECTED; guard=start with cfg_fp16_enable=1; latch mode=1. Packed flag may be 0 or 1.; target=start with cfg_fp16_enable=1; latch mode=1. Packed flag may be 0 or 1.
CE-GEMM-DUAL-MODE,vit_gemm_dual_mode_array,implicit,mode_fp16_q; packed_without_fp16_q; legacy_unavailable_q,IDLE/FP16/REJECT,clk,rst (synchronous active-high),Implicit protocol automaton — không nên ép thành Moore hoặc Mealy thuần; vẽ theo mode/occupancy/valid tracker + guard. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,REJECT_PACKED_WITHOUT_FP16,start with packed flag=1 and fp16=0.,start with packed flag=1 and fp16=0.,mode_fp16_q; packed_without_fp16_q; legacy_unavailable_q,CE_GEMM_DUAL_MODE:L25,rtl/blocks/gemm/vit_gemm_dual_mode_array.sv,L94; REJECT_PACKED_WITHOUT_FP16; guard=start with packed flag=1 and fp16=0.; target=start with packed flag=1 and fp16=0.
CE-GEMM-DUAL-MODE,vit_gemm_dual_mode_array,implicit,mode_fp16_q; packed_without_fp16_q; legacy_unavailable_q,IDLE/FP16/REJECT,clk,rst (synchronous active-high),Implicit protocol automaton — không nên ép thành Moore hoặc Mealy thuần; vẽ theo mode/occupancy/valid tracker + guard. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,REJECT_LEGACY_UNAVAILABLE,start with fp16=0 and M8 INCLUDE_LEGACY_GEMM==0.,start with fp16=0 and M8 INCLUDE_LEGACY_GEMM==0.,mode_fp16_q; packed_without_fp16_q; legacy_unavailable_q,CE_GEMM_DUAL_MODE:L26,rtl/blocks/gemm/vit_gemm_dual_mode_array.sv,L94; REJECT_LEGACY_UNAVAILABLE; guard=start with fp16=0 and M8 INCLUDE_LEGACY_GEMM==0.; target=start with fp16=0 and M8 INCLUDE_LEGACY_GEMM==0.
CE-GEMM-GENERATION,vit_phase_e_engine_top,implicit,gemm_result_generation_q,MOD-256 TAG,clk,rst (synchronous active-high),Implicit protocol automaton — không nên ép thành Moore hoặc Mealy thuần; vẽ theo mode/occupancy/valid tracker + guard. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,COMMAND_EPOCH(g),engine-top gemm_result_generation_q,"Synchronous reset sets 0. On command_accept && opcode==GEMM, increment modulo 256. command_accept precedes launch, so this new value is stable at scheduler start. Other commands/edges hold.",gemm_result_generation_q,CE_GEMM_GENERATION:L23,rtl/core/vit_phase_e_engine_top.sv,"L163; COMMAND_EPOCH(g); guard=engine-top gemm_result_generation_q; target=Synchronous reset sets 0. On command_accept && opcode==GEMM, increment modulo 256. command_accept precedes launch, so this new value is stable at scheduler start. Other commands/edges hold."
CE-GEMM-GENERATION,vit_phase_e_engine_top,implicit,gemm_result_generation_q,MOD-256 TAG,clk,rst (synchronous active-high),Implicit protocol automaton — không nên ép thành Moore hoặc Mealy thuần; vẽ theo mode/occupancy/valid tracker + guard. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,SCHEDULER_ACTIVE(g),scheduler active_result_generation,Reset=0. A valid scheduler IDLE start latches result_generation_i; it remains command-scoped through all tiles/passes. Direct result output uses this tag.,gemm_result_generation_q,CE_GEMM_GENERATION:L24,rtl/core/vit_phase_e_engine_top.sv,L163; SCHEDULER_ACTIVE(g); guard=scheduler active_result_generation; target=Reset=0. A valid scheduler IDLE start latches result_generation_i; it remains command-scoped through all tiles/passes. Direct result output uses this tag.
CE-GEMM-GENERATION,vit_phase_e_engine_top,implicit,gemm_result_generation_q,MOD-256 TAG,clk,rst (synchronous active-high),Implicit protocol automaton — không nên ép thành Moore hoặc Mealy thuần; vẽ theo mode/occupancy/valid tracker + guard. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,"FIFO_OWNED(g,context)",each packed-result FIFO entry,"On clean fifo_push_fire, atomically captures g together with absolute address base, coordinates, masks and data. Stalls/pops obey FIFO ownership; output tag comes from the head, never the live scheduler counter.",gemm_result_generation_q,CE_GEMM_GENERATION:L25,rtl/core/vit_phase_e_engine_top.sv,"L163; FIFO_OWNED(g,context); guard=each packed-result FIFO entry; target=On clean fifo_push_fire, atomically captures g together with absolute address base, coordinates, masks and data. Stalls/pops obey FIFO ownership; output tag comes from the head, never the live scheduler counter."
CE-GEMM-GENERATION,vit_phase_e_engine_top,implicit,gemm_result_generation_q,MOD-256 TAG,clk,rst (synchronous active-high),Implicit protocol automaton — không nên ép thành Moore hoặc Mealy thuần; vẽ theo mode/occupancy/valid tracker + guard. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,STORE_ADMIT_CHECK,memory frontend combinational guard in MEM_IDLE,"If selected GEMM result is valid at execute admission and its store tag differs from current expected command epoch, generation error is asserted before write-context capture.",gemm_result_generation_q,CE_GEMM_GENERATION:L26,rtl/core/vit_phase_e_engine_top.sv,"L163; STORE_ADMIT_CHECK; guard=memory frontend combinational guard in MEM_IDLE; target=If selected GEMM result is valid at execute admission and its store tag differs from current expected command epoch, generation error is asserted before write-context capture."
CE-GEMM-GENERATION,vit_phase_e_engine_top,implicit,gemm_result_generation_q,MOD-256 TAG,clk,rst (synchronous active-high),Implicit protocol automaton — không nên ép thành Moore hoặc Mealy thuần; vẽ theo mode/occupancy/valid tracker + guard. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,"STORE_ACTIVE(g,context)",frontend gemm_result_generation_store_q plus address/coordinate snapshots,"On accepted result selection, capture tag/context before MEM_WRITE_SELECT. During SELECT/REQUEST/RESPONSE/DELIVER, compare live selected tag/address/coordinates with snapshots; any change is terminal generation/context error.",gemm_result_generation_q,CE_GEMM_GENERATION:L27,rtl/core/vit_phase_e_engine_top.sv,"L163; STORE_ACTIVE(g,context); guard=frontend gemm_result_generation_store_q plus address/coordinate snapshots; target=On accepted result selection, capture tag/context before MEM_WRITE_SELECT. During SELECT/REQUEST/RESPONSE/DELIVER, compare live selected tag/address/coordinates with snapshots; any change is terminal generation/context error."
CE-GEMM-GENERATION,vit_phase_e_engine_top,implicit,gemm_result_generation_q,MOD-256 TAG,clk,rst (synchronous active-high),Implicit protocol automaton — không nên ép thành Moore hoặc Mealy thuần; vẽ theo mode/occupancy/valid tracker + guard. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,TERMINAL_ERROR,frontend memory_error_latched,"Generation/context mismatch sets latch, forces MEM_IDLE, clears caches/turn/defer state, and prevents native request restart. Wrapper contract requires SOFT_RESET before another job.",gemm_result_generation_q,CE_GEMM_GENERATION:L28,rtl/core/vit_phase_e_engine_top.sv,"L163; TERMINAL_ERROR; guard=frontend memory_error_latched; target=Generation/context mismatch sets latch, forces MEM_IDLE, clears caches/turn/defer state, and prevents native request restart. Wrapper contract requires SOFT_RESET before another job."
CE-U32-MUL-LN,vit_u32_mul_iterative_nodsp,implicit,busy; done; product; shifted_multiplicand; shifted_multiplier; bit_index,IDLE/RUN(0..31)/DONE,clk,rst (synchronous active-high),Implicit protocol automaton — không nên ép thành Moore hoặc Mealy thuần; vẽ theo mode/occupancy/valid tracker + guard. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,READY,Datapath holds.,Datapath holds.,busy; done; product; shifted_multiplicand; shifted_multiplier; bit_index,CE_U32_MUL_LN:L22,rtl/leaf/common/vit_u32_mul_iterative_nodsp.sv,L20; READY; guard=Datapath holds.; target=Datapath holds.
CE-U32-MUL-LN,vit_u32_mul_iterative_nodsp,implicit,busy; done; product; shifted_multiplicand; shifted_multiplier; bit_index,IDLE/RUN(0..31)/DONE,clk,rst (synchronous active-high),Implicit protocol automaton — không nên ép thành Moore hoặc Mealy thuần; vẽ theo mode/occupancy/valid tracker + guard. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,ITERATE[k],Conditionally add current multiplicand when multiplier LSB is one; shift left/right.,Conditionally add current multiplicand when multiplier LSB is one; shift left/right.,busy; done; product; shifted_multiplicand; shifted_multiplier; bit_index,CE_U32_MUL_LN:L23,rtl/leaf/common/vit_u32_mul_iterative_nodsp.sv,L20; ITERATE[k]; guard=Conditionally add current multiplicand when multiplier LSB is one; shift left/right.; target=Conditionally add current multiplicand when multiplier LSB is one; shift left/right.
CE-U32-MUL-LAYOUT,vit_u32_mul_iterative_nodsp,implicit,busy; done; product; shifted_multiplicand; shifted_multiplier; bit_index,IDLE/RUN(0..31)/DONE,clk,rst (synchronous active-high),Implicit protocol automaton — không nên ép thành Moore hoặc Mealy thuần; vẽ theo mode/occupancy/valid tracker + guard. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,READY,Hold all datapath registers; done is forced low each non-reset edge.,Hold all datapath registers; done is forced low each non-reset edge.,Hold all datapath registers; done is forced low each non-reset edge.,CE_U32_MUL_LAYOUT:L22,rtl/leaf/common/vit_u32_mul_iterative_nodsp.sv,L20; READY; guard=Hold all datapath registers; done is forced low each non-reset edge.; target=Hold all datapath registers; done is forced low each non-reset edge.
CE-U32-MUL-LAYOUT,vit_u32_mul_iterative_nodsp,implicit,busy; done; product; shifted_multiplicand; shifted_multiplier; bit_index,IDLE/RUN(0..31)/DONE,clk,rst (synchronous active-high),Implicit protocol automaton — không nên ép thành Moore hoặc Mealy thuần; vẽ theo mode/occupancy/valid tracker + guard. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,ITERATE[k],"If multiplier bit 0 is one, product <= product + shifted_multiplicand; shift multiplicand left and multiplier right.","If multiplier bit 0 is one, product <= product + shifted_multiplicand; shift multiplicand left and multiplier right.","If multiplier bit 0 is one, product <= product + shifted_multiplicand; shift multiplicand left and multiplier right.",CE_U32_MUL_LAYOUT:L23,rtl/leaf/common/vit_u32_mul_iterative_nodsp.sv,"L20; ITERATE[k]; guard=If multiplier bit 0 is one, product <= product + shifted_multiplicand; shift multiplicand left and multiplier right.; target=If multiplier bit 0 is one, product <= product + shifted_multiplicand; shift multiplicand left and multiplier right."
CE-U32-MUL-SOFTMAX,vit_u32_mul_iterative_nodsp,implicit,busy; done; product; shifted_multiplicand; shifted_multiplier; bit_index,IDLE/RUN(0..31)/DONE,clk,rst (synchronous active-high),Implicit protocol automaton — không nên ép thành Moore hoặc Mealy thuần; vẽ theo mode/occupancy/valid tracker + guard. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,READY,Hold product/shift registers/index and force done low.,Hold product/shift registers/index and force done low.,Hold product/shift registers/index and force done low.,CE_U32_MUL_SOFTMAX:L22,rtl/leaf/common/vit_u32_mul_iterative_nodsp.sv,L20; READY; guard=Hold product/shift registers/index and force done low.; target=Hold product/shift registers/index and force done low.
CE-U32-MUL-SOFTMAX,vit_u32_mul_iterative_nodsp,implicit,busy; done; product; shifted_multiplicand; shifted_multiplier; bit_index,IDLE/RUN(0..31)/DONE,clk,rst (synchronous active-high),Implicit protocol automaton — không nên ép thành Moore hoặc Mealy thuần; vẽ theo mode/occupancy/valid tracker + guard. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,ITERATE[k],Add shifted multiplicand iff multiplier LSB; shift multiplicand left and multiplier right.,Add shifted multiplicand iff multiplier LSB; shift multiplicand left and multiplier right.,Add shifted multiplicand iff multiplier LSB; shift multiplicand left and multiplier right.,CE_U32_MUL_SOFTMAX:L23,rtl/leaf/common/vit_u32_mul_iterative_nodsp.sv,L20; ITERATE[k]; guard=Add shifted multiplicand iff multiplier LSB; shift multiplicand left and multiplier right.; target=Add shifted multiplicand iff multiplier LSB; shift multiplicand left and multiplier right.
CE-LN-RECIP-U32,vit_fp32_recip_u32_serial,explicit,state,"STATE_IDLE,STATE_DIVIDE,STATE_ROUND,STATE_DONE",clk,rst (synchronous active-high),MIXED / protocol — khi vẽ: state-qualified outputs có thể xem là Moore-like; guard/input quyết định transition và registered micro-op là Mealy-controlled. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,STATE_IDLE,"start,value=0: result=+Inf, DONE. Start,nonzero: derive MSB/power-of-two shift, initialize restoring division registers and exponent, DIVIDE.",STATE_DONE,result; denominator; dividend; quotient; remainder; division_index; unbiased_exponent,CE_LN_RECIP_U32:L21,rtl/leaf/fp32/vit_fp32_recip_u32_serial.sv,"L95-L120; STATE_IDLE; guard=start,value=0: result=+Inf, DONE. Start,nonzero: derive MSB/power-of-two shift, initialize restoring division registers and exponent, DIVIDE.; target=STATE_DONE; clause=1/1"
CE-LN-RECIP-U32,vit_fp32_recip_u32_serial,explicit,state,"STATE_IDLE,STATE_DIVIDE,STATE_ROUND,STATE_DONE",clk,rst (synchronous active-high),MIXED / protocol — khi vẽ: state-qualified outputs có thể xem là Moore-like; guard/input quyết định transition và registered micro-op là Mealy-controlled. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,STATE_IDLE,"start,value=0: result=+Inf, DONE. Start,nonzero: derive MSB/power-of-two shift, initialize restoring division registers and exponent, DIVIDE.",STATE_DIVIDE,result; denominator; dividend; quotient; remainder; division_index; unbiased_exponent,CE_LN_RECIP_U32:L21,rtl/leaf/fp32/vit_fp32_recip_u32_serial.sv,"L95-L120; STATE_IDLE; guard=start,value=0: result=+Inf, DONE. Start,nonzero: derive MSB/power-of-two shift, initialize restoring division registers and exponent, DIVIDE.; target=STATE_DIVIDE; clause=1/1"
CE-LN-RECIP-U32,vit_fp32_recip_u32_serial,explicit,state,"STATE_IDLE,STATE_DIVIDE,STATE_ROUND,STATE_DONE",clk,rst (synchronous active-high),MIXED / protocol — khi vẽ: state-qualified outputs có thể xem là Moore-like; guard/input quyết định transition và registered micro-op là Mealy-controlled. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,STATE_DIVIDE,index=0 -> ROUND,STATE_ROUND,remainder; quotient[division_index]; division_index,CE_LN_RECIP_U32:L22,rtl/leaf/fp32/vit_fp32_recip_u32_serial.sv,L121-L136; STATE_DIVIDE; guard=index=0 -> ROUND; target=STATE_ROUND; clause=1/1
CE-LN-RECIP-U32,vit_fp32_recip_u32_serial,explicit,state,"STATE_IDLE,STATE_DIVIDE,STATE_ROUND,STATE_DONE",clk,rst (synchronous active-high),MIXED / protocol — khi vẽ: state-qualified outputs có thể xem là Moore-like; guard/input quyết định transition và registered micro-op là Mealy-controlled. G2: MIXED_OR_PROTOCOL; exact registered side effects listed,STATE_ROUND,Round quotient nearest-even using remainder/denominator; normalize carry. Biased exponent >=255 -> +Inf; <=0 -> +0; otherwise pack positive binary32. Go DONE.,STATE_DONE,result; biased_exponent,CE_LN_RECIP_U32:L23,rtl/leaf/fp32/vit_fp32_recip_u32_serial.sv,L137-L150; STATE_ROUND; guard=Round quotient nearest-even using remainder/denominator; normalize carry. Biased exponent >=255 -> +Inf; <=0 -> +0; otherwise pack positive binary32. Go DONE.; target=STATE_DONE; clause=1/1
